path,text
C:\Users\user\Desktop\audio\audio\079_episode-13-arabized-turkish-words\2796721-arabized-turkish-words-in-the-lebanese-dialect_chunk0029_000656080-000667755.wav,بتمني يكونو شكلو هالكلمات اضافه لالكن كتير حلو نكون عارفين شو هي الكلمات العاميه للي منحكيا بلهجتنا واحاديثنا اليوميه مع انا مش غريبه
C:\Users\user\Desktop\audio\audio\080_episode-12-hamra-street\2736703-hamra-street_chunk0000_000547075-000551700.wav,مرحبا انا دارين واليوم حلقه مميزه عن نجم من نجوم بيروت ما بس هالمره مش عم نحكي عن شخص عم نحكي عن شارع الحمرا بمنطقه راس بيروت اخترت احكي عن شارع الحمرا لانو عايش علي مدار السنه وبكل الاوقات شارع عمل وضجي وشغل بنهار وشارع هالشارع هو الشارع الوحيد اللي ما بنام بكل بيروت ولهيك ما فيك ما توقف عندو وتحكي عنو شارع الحمرا طولو اليوم حوالي ألف و ثلاثمائة متر ببلش من الجهه الشرقيه وتحديدا من حد وزاره السياحه اللبنانيه وبينتهي عند جهه الغرب تحديدا عند دكان قديم ببيروت كان اسمو زاويه ابو طالب يعني شارع الحمرا بيربط راس بيروت بوسط بيروت ولنبلش ب حكايه هالشارع بتقول القصه انو شارع الحمرا بمطلع القرن الخامس عشر ميلادي كان يتردد عليه بني الحمرا اللي هوي لقب لمجموعه من الناس لحتي يبيعو محاصيلن الزراعيه وبوقتا نتيجه اقامه بني الحمرا بهالمنطقه سميت بالاول ب كرم الحمرا وبعدين اختفت كلمه كرم لتصير بس الحمرا الحمرا بلبنان كان شارع صغير بالكاد يمرق فيه حنطور مره وحده باليوم وكبر هالشارع وتطور العمران ببيروت و ضواحيها وصار عندو قصص كتير تنحكي اول بناء عصري علي الطراز الحديث بالحمرا كان بيت بناه بروفيسور سيلي سنه ألف و تسعمائة و ثلاثة و عشرونم وكان وقتا ما في زفت بالشوارع وكرمال هالبيت قامت بلديه بيروت ب تزفيت شارع الحمرا سنه ألف و تسعمائة و ثلاثة و ثلاثون وصار يكتر العمران ببيروت وتكتر الناس اللي اختارت مدينه بيروت كمسكن لالن ومن البيوت صار في بنايات ومحلات ومقاهي ومسارح ليكتمل المشهد الحيوي اللي بيخللي اي شارع يعيش وما فينا نحكي عن الحمرا بلا ما نحكي عن مقاهي الحمرا وكلمه مقهي يعني قهوه او كافيه واللي بيميز المقهي هو انو بكون جزء من قعدتو علي الرصيف بالشارع لحتي يستمتع الناس بمراقبه بعضها وبصير هالرصيف مع الوقت مركز بيجي عليه الادبا والشعرا والفنانين من الصبح للصبح وما فينا نحكي عن المقاهي بلا ما نحكي عن مقهي الهورس شو اللي كان من اشهر المقاهي للمثقفين الهورس شو سكر فصارو يروحو علي كافيه دو باريس اللي كمان سكر بدورو متلو متل كتير مقاهي بالحمرا شارع الحمرا يعد من اهم مظاهر السياحه بلبنان بيجو عليه السواح من مختلف انحاء العالم للاقامه بالاوتيلات الفخمه والتسوق بالمحلات التجاريه الفخمه واكيد لزياره المسارح و المسارح بالحمرا هي جزء من ثقافه هالمدينه وعلي مسافه كل الشارع بيمتد اكتر من مسرح بتنتشر علي جوانب الطريق بالحمرا عدد كبير من المتاجر المتنوعه من الملابس للمجوهرات للاحذيه للطعام والكتب و الحرف اليدويه فاحسن مكان تشتري هدايا تذكاريه هو من محلات شارع الحمرا ببيروت وهالمحلات بتلحق الموضه العالميه وعندا كتير ناس بيقصدوا بتضم عدد كبير من علي بيروت ليكملوا دراستن بهالجامعات مثل الجامعه الامريكيه الجامعه اللبنانيه هالمزيج من التلاميذ بالجامعات والمثقفين و السواح وعامه الشعب والسكان هو اللي بيخلق هالمزيج الحلو و التنوع اللي ممكن يخلي اي مدينه ترجع للحياه الحرب اللبنانيه تركت اثر كبير علي منطقه الحمرا ودارت حرب طاحنه بين الميليشيات اللي سيطرت علي بيروت بالحرب الاهليه سنه ألف و تسعمائة و خمسة و سبعون واكلت الحمرا نصيب كبير من الدمار والقتل و الرصاص اللي بعدو لهلا اثارو موجوده علي كتير من ابنيتا القديمه في كتير من هالابنيه ما بقي معروف مصير اهلا واصحابا وبعضها الاخر استغل رسامين الغرافيتي موهبتن ليرسمو علي حيطانا رسومات لمشاهير لبنانيه متل فيروز وصباح او جمل بيخلدو فيا اقوال حلوه عالميه عن لبنان متل لبنان يا قطعه سما ردني الي بلادي او ام الشرائع بيروت وبالعوده للمسارح بالحمرا ف الحركه المسرحيه ناشطه علي مدار السنه و يمكن من انشط الحركات المسرحيه بالمنطقه العربيه اول مسرح لازم نحكي عنو بالحمرا هوي مسرح البيكاديللي اللي كان من اشهر واول المسارح اللبنانيه واكثرا نشاطا بعدو اسمو متداول بالرغم من انو صرلو سبعة عشر سنه مقفل خشبه مسرح البيكاديللي قدم عليا كتير عروض مميزه من ناحيه الاخراج والتمثيل و احتضنت مسرحيات لبنانيه شهيره وخاصه للاخوين الرحباني متل هاله والملك لولو بترا و العشرات غيرا وكمان مسرحيات عربيه متل مدرسه المشاغبين والواد سيد الشغال وكانت هالعروض تضلا بمسرح البيكاديللي علي اشهر طويله المشاهير يمشوا بشارع الحمره ويتصوروا بين الجماهير ملحم بركات شوشو داليدا عادل امام وفيروز احترق هالمسرح سنه الألفا ومعو احترق جزء كبير من الثقافه اللبنانيه وهلا مسرح البيكاديللي مسكر بانتظار حدا بيعرف قيمه الفن يرممو ويرجعلو عصرو الدهبي و مسرح المدينه كمان هو من اشهر مسارح المدينه اسستو المخرجه والممثله نضال الاشقر واللي يعد حاليا من اشهر منصات العرض ببيروت ولازم احكيلكن عن مكتبه عصام عياد بالحمرا هالزلمه صرلو من سنه ألف و تسعمائة و ثلاثة و سبعون فاتح مكتبتو وكان يسمي الزمن القديم ايام عز الحمرا مكتبه عياد فيا كل الكتب القديمه النادره والكاسيتات لمشاهير المطربين والفنانين عن شارع الحمره وبذكر منهن اغنيه للفنان خالد الهبر خدني معك وديني ع شارع الحمرا خدني معك تحلالي بالحمرا السكره اشرب كاس المحبه بشي قهوه عالرصيف احكي عن انظم شعر لعيون الحلوه البنت السمرا انا سكنت بالحمرا طوال فتره دراستي الجامعيه وبقيت دور علي بيت من بيوت بيروت القديمه لاستاجرو حسيت انو السكن ببيت قديم بخليني حس بهالمدينه اكتر والشي اللي بضحك انو بنص الحمرا كنت فيق علي صوت صياح الديك كل يوم كانو بالجبل كيف و ليش ما بعرف المنبه بصيح وبتذكر كمان يوم اللي قررت كافيه المودكا تسكر ويجي مطرحا محل تياب رحنا كلنا بالجامعه وعملنا مظاهره لحتي تضل المودكا كافيه اللي كنا نقعد عليا ونكتب مشاهد مسرحيه فاتحه بس ما اخدنا تذكار منفضه صغيره بعدا عندي لحديت اليوم كل شكل ولون هني سكان الحمرا وجوهن جديده وقديمه كل يوم الناس شو هني الاماكن اللي راح تشوفو انو شارع الحمرا واحد منن زوروا واستمتعو بفنجان قهوه بالشمس علي رصيف الحمرا بالنهار وبسهره وناس كلن حياه بالليل انا دارين انطروني بحلقه جديده قريبا
C:\Users\user\Desktop\audio\audio\081_episode-11-months-and-seasons-of-the-year\2673052-months-and-seasons-of-the-year_chunk0000_000000000-000013720.wav,مرحبا من جديد مستمعيننا عاللانغويج وايف انا مريم وبحلقتنا اليوم رح نتعلم سوا شهور و فصول السنه بطريقه مسليه واكيد رح تضل بذاكرتكن
C:\Users\user\Desktop\audio\audio\081_episode-11-months-and-seasons-of-the-year\2673052-months-and-seasons-of-the-year_chunk0001_000015104-000029213.wav,من نحنا وصغار بلبنان بقولولنا بكتاب الجغرافيه بالمدرسه لبنان يتمتع بطقس معتدل واربعه فصول في السنه يعني وحده من مميزات موقع لبنان الجغرافيا انه عنده طقس معتدل
C:\Users\user\Desktop\audio\audio\081_episode-11-months-and-seasons-of-the-year\2673052-months-and-seasons-of-the-year_chunk0002_000052380-000061279.wav,الخريف الشتا والربيع رح اوصفلكن شوي عن هالفصول حتي تقدرو تحفظو اسمائن وتعرفو كل واحد اي فصل هو حسب لغاتكن التانيه الصيف اللي هو فصل الشوب واللي بتطلع فيه درجات الحراره كتير الخريف هو فصل معتدل نوعا ما وبتنزل شوي درجات الحراره فيه ورق الشجر
C:\Users\user\Desktop\audio\audio\081_episode-11-months-and-seasons-of-the-year\2673052-months-and-seasons-of-the-year_chunk0003_000066594-000076140.wav,فصل المي والبرد والبرق والرعد والعواصف هو حبيب الكل فصل الخضار
C:\Users\user\Desktop\audio\audio\081_episode-11-months-and-seasons-of-the-year\2673052-months-and-seasons-of-the-year_chunk0004_000078189-000084400.wav,بدوب التلج وببان المرج المرج هو الارض المليانه عشب اخضر
C:\Users\user\Desktop\audio\audio\081_episode-11-months-and-seasons-of-the-year\2673052-months-and-seasons-of-the-year_chunk0005_000085873-000089973.wav,العربي بشكل عام كل شهر بالسنه
C:\Users\user\Desktop\audio\audio\081_episode-11-months-and-seasons-of-the-year\2673052-months-and-seasons-of-the-year_chunk0006_000092379-000110680.wav,اسماء الشهور عنا اجت من اللغه والرزنامه السريانيه الرزنامه هي متل ورقه او مجموعه ورق بتضمن تواريخ الايام والشهور و مواقيت يعني اوقات ومواقيت طلوع الشمس و الغروب لمده سنه
C:\Users\user\Desktop\audio\audio\081_episode-11-months-and-seasons-of-the-year\2673052-months-and-seasons-of-the-year_chunk0007_000109680-000136679.wav,والسريانيه او السريان هني شعب عاشو قديما بمنطقه بلاد الشام وكانو من اقدم الشعوب اللي اعتنقت او امنت بالدين المسيحي وساهمو بنشرو حتي وصل لشرق اسيا اما الامتال عن الشهور اهم ما فيا انا بتعرفنا علي طقس كل شهر و طبيعتو شو رايكن نبلش فين من اول شهر بالسنه
C:\Users\user\Desktop\audio\audio\081_episode-11-months-and-seasons-of-the-year\2673052-months-and-seasons-of-the-year_chunk0008_000087939-000089973.wav,شهر بالسنه
C:\Users\user\Desktop\audio\audio\081_episode-11-months-and-seasons-of-the-year\2673052-months-and-seasons-of-the-year_chunk0009_000139559-000155085.wav,بعرف انو شوي صعب نتذكرا لان منطقيه اكتر يكون اسمو كانون الاول كونو اول شهر بس كانون الاول هو اخر شهر بالسنه يعني شهر اثنا عشر وبهاك كانون الثاني
C:\Users\user\Desktop\audio\audio\081_episode-11-months-and-seasons-of-the-year\2673052-months-and-seasons-of-the-year_chunk0010_000158253-000171860.wav,هني من ولهيك معروف عنن متل بيستعملوه الناس وقت بدن يدلو اديش في شغله مسقعه يعني بارده او حتي ليوصفو بروده اعصاب حدا يعني
C:\Users\user\Desktop\audio\audio\081_episode-11-months-and-seasons-of-the-year\2673052-months-and-seasons-of-the-year_chunk0011_000174746-000184201.wav,فبقولو عنو ابرد من ميه كانون وهيدا بدل عالبرد اللي بصير بكانون لدرجه انو بروده ميتو صارت مضرب متل
C:\Users\user\Desktop\audio\audio\081_episode-11-months-and-seasons-of-the-year\2673052-months-and-seasons-of-the-year_chunk0012_000186440-000193853.wav,والمتل التاني بقول عرس المجانين بكوانين وهي متل مزحه علي انو ما في غير حدا مجنون بيعمل عرسو بهالشهرين اد في
C:\Users\user\Desktop\audio\audio\081_episode-11-months-and-seasons-of-the-year\2673052-months-and-seasons-of-the-year_chunk0013_000198100-000225580.wav,وكلمه كانون بقولو انها مشتقه من كلمه كن باللغه السريانيه مشتقه يعني جايه من وبتعني الثبات والاستقرار لان الناس قديما بهالشهرين كانت تقعد بالبيت وتوقف شغل بالارض والزراعه بسبب قساوه الطقس والعواصف وكانون كمان هي كلمه مستخدمه بالاحاديث اليوميه بتعني موقد النار او الفحم
C:\Users\user\Desktop\audio\audio\081_episode-11-months-and-seasons-of-the-year\2673052-months-and-seasons-of-the-year_chunk0014_000226199-000228079.wav,شباط هو
C:\Users\user\Desktop\audio\audio\081_episode-11-months-and-seasons-of-the-year\2673052-months-and-seasons-of-the-year_chunk0015_000229579-000232580.wav,والمتل عن شباط بقول شباط اللباط
C:\Users\user\Desktop\audio\audio\081_episode-11-months-and-seasons-of-the-year\2673052-months-and-seasons-of-the-year_chunk0016_000233710-000248723.wav,ما علي كلامو رباط والمتل بدل علي تقلبات الطقس الحاده يعني القاسيه بين اجواء الربيع واجواء الشتا البارده وكمان بيستعملوه لهالمتل لمن بدن يحكو عن شخص كتير بغير رايو او مواقفو
C:\Users\user\Desktop\audio\audio\081_episode-11-months-and-seasons-of-the-year\2673052-months-and-seasons-of-the-year_chunk0017_000250779-000277827.wav,وفي عباره تانيه بتنقال عن شباط وهي بشباط رعد و برق بس قد ما شبط ولبط ريحه الصيف فيه وبتعني انو لو قد ما بكون شهر شباط بارد بتضل ريحه دفي الربيع والصيف فيه كونو اخر شهر بفصل الشتا وكلمه شباط بقولو اصلا من كلمه شبط السريانيه وبتعني الضرب او الجلد بالسوط
C:\Users\user\Desktop\audio\audio\081_episode-11-months-and-seasons-of-the-year\2673052-months-and-seasons-of-the-year_chunk0018_000279194-000307420.wav,السوط يعني متل الكرباج او الرياح يعني الهوا القوي كتير تالت شهر بالسنه هو اذار خبي فحماتك الكبار لاذار هيك الناس بتقول كل ما صار موجه برد قويه بهالشهر اللي تقريبا بتلتو التاني ببلش فصل الربيع المتل انقال لان من زمان الناس كانت تتحضر للدفي اللي بدو يجي باذار بما ان الشتا خلص
C:\Users\user\Desktop\audio\audio\081_episode-11-months-and-seasons-of-the-year\2673052-months-and-seasons-of-the-year_chunk0019_000307751-000335739.wav,و تتفاجا بموجات البرد القاسيه اللي تجي بهالشهر فاجا هالمتل ليحذر او ينبه الناس انو ما يشيلو او يضبو الدفايات والسجاد بهالشهر لان البرد بعد ما خلص بقولو انو اصل كلمه اذار اجا من كلمه سريانيه بتدل علي الصوت القوي اللي منسمعو من الرعد والعواصف اما الشهر الرابع بالسنه فهو نيسان
C:\Users\user\Desktop\audio\audio\081_episode-11-months-and-seasons-of-the-year\2673052-months-and-seasons-of-the-year_chunk0020_000335820-000356859.wav,وهو عند اغلب الناس من اجمل شهور السنه شتا نيسان بيحي الانسان هيك قالو عن هالشهر لان الشتا فيه خفيف و بينعش الطبيعه والزرع بيرجع كل شي اخضر وببلش الدفي ومع كل شتوه ريحه تراب الارض بتقوي وبتحلي
C:\Users\user\Desktop\audio\audio\081_episode-11-months-and-seasons-of-the-year\2673052-months-and-seasons-of-the-year_chunk0021_000356959-000372239.wav,اسم نيسان اجا من كلمه نيسانو او نوساني السريانيه وبتعني حسب ما لقيت بالبحث البدايه والحركه ايار هو الشهر الخامس بالسنه وفيه عنو متلين
C:\Users\user\Desktop\audio\audio\081_episode-11-months-and-seasons-of-the-year\2673052-months-and-seasons-of-the-year_chunk0022_000374540-000382519.wav,اول واحد هو بايار بطير الغمار والغمار هو كومه الزرع اللي حصدوه الفلاحين
C:\Users\user\Desktop\audio\audio\081_episode-11-months-and-seasons-of-the-year\2673052-months-and-seasons-of-the-year_chunk0023_000383946-000396375.wav,والمتل بدل عالهوا او الرياح القويه اللي بتجي بايار وبتطير كومات الزرع المحصود او المقطوف يعني بايار ضهر بقراتك من
C:\Users\user\Desktop\audio\audio\081_episode-11-months-and-seasons-of-the-year\2673052-months-and-seasons-of-the-year_chunk0024_000398899-000414339.wav,وهالجمله بتدل انو الدفي اجا والصيف قرب وصار الناس فيها تضهر الحيوانات عندا ترعي يعني تتمشي وتاكل بالبريه والطبيعه كلمه ايار بينحكي بمعنيان لالا انا
C:\Users\user\Desktop\audio\audio\081_episode-11-months-and-seasons-of-the-year\2673052-months-and-seasons-of-the-year_chunk0025_000418019-000438179.wav,وتاني معني هو الزهر ربطا بزهر الربيع بهالشهر اما عن حزيران واللي هو سادس شهر بالسنه بقول المتل بحزيران بصير العجين خمران علي بدايه الشوب وارتفاع او زياده الحراره بحزيران
C:\Users\user\Desktop\audio\audio\081_episode-11-months-and-seasons-of-the-year\2673052-months-and-seasons-of-the-year_chunk0026_000440739-000455720.wav,بيخمر يعني وقت نحط العجينه عطرف ترتاح و نغلفا حتي تنفخ ويزيد حجما وتصير جاهزه للمد والتقطيع والمعروف انو تخمير العجين بدو دفي او شوب
C:\Users\user\Desktop\audio\audio\081_episode-11-months-and-seasons-of-the-year\2673052-months-and-seasons-of-the-year_chunk0027_000457000-000462050.wav,حزيران هي كلمه سريانيه تعني الحنطه يعني
C:\Users\user\Desktop\audio\audio\081_episode-11-months-and-seasons-of-the-year\2673052-months-and-seasons-of-the-year_chunk0028_000464600-000487839.wav,وهو فعلا بحزيران بكون موسم حصاد والحصاد هو قطف المزروعات خاصه القمح شهر تموز هو الشهر السابع بالسنه واد ما بصير فيه شوب قالو انو بتموز بتغلي المي بالكوز والكوز هو تسميه قديمه لل كبايه او اي شي منشرب فيه
C:\Users\user\Desktop\audio\audio\081_episode-11-months-and-seasons-of-the-year\2673052-months-and-seasons-of-the-year_chunk0029_000488380-000511946.wav,وعن اب اللي هو الشهر التامن بالسنه ومن شهور الصيف كمان قالو اب اللهاب كمان دلاله علي الشوب القاسي والهوا السخن اللي بيجي بهالشهر واب اصله من كلمه اب بالسرياني واللي انقال انا بتعني الثمر او الفواكه المستويه يعني اللي صار فينا نقطفا وناكلا
C:\Users\user\Desktop\audio\audio\081_episode-11-months-and-seasons-of-the-year\2673052-months-and-seasons-of-the-year_chunk0030_000513059-000516340.wav,الشهر التاسع بالسنه هو ايلول
C:\Users\user\Desktop\audio\audio\081_episode-11-months-and-seasons-of-the-year\2673052-months-and-seasons-of-the-year_chunk0031_000518064-000531851.wav,و ايلول طرفو بالشتي مبلول والمتل بدل علي انو باخر ايلول الناس كانت تعتبر انو اكيد رح يصير في شتا ولان بتلتو الاخير بفوت فصل الخريف شهر عشره هو
C:\Users\user\Desktop\audio\audio\081_episode-11-months-and-seasons-of-the-year\2673052-months-and-seasons-of-the-year_chunk0032_000537628-000556020.wav,بين تشرين وتشرين لان فعلا دايما بهالشهرين اللي هني المفروض ضمن فصل الخريف وبتنزل فين درجه الحراره وبصير شويه برد فجاه بترجع بتشوب بيناتن و منحس كان ايام الصيف رجعت
C:\Users\user\Desktop\audio\audio\081_episode-11-months-and-seasons-of-the-year\2673052-months-and-seasons-of-the-year_chunk0033_000557980-000561940.wav,برد تشرين احد من يعني اقسي من ضرب السكين
C:\Users\user\Desktop\audio\audio\081_episode-11-months-and-seasons-of-the-year\2673052-months-and-seasons-of-the-year_chunk0034_000564000-000573970.wav,لان اول البرد بكون صعب بس هاي كانت مزبوطه من زمان اما بهالايام غالبا ما عاد عم يجي برد قاسي بتشارين هي كلمه
C:\Users\user\Desktop\audio\audio\081_episode-11-months-and-seasons-of-the-year\2673052-months-and-seasons-of-the-year_chunk0035_000581369-000583907.wav,والاشهر بالترتيب مره
C:\Users\user\Desktop\audio\audio\081_episode-11-months-and-seasons-of-the-year\2673052-months-and-seasons-of-the-year_chunk0036_000585840-000600239.wav,فصول السنه الاربعه هني الصيف الخريف الشتا والربيع اشهر السنه ال اطنعش اثنا عشر بالترتيب هني كانون التاني شباط اذار نيسان ايار حزيران تموز اب ايلول تشرين الاول
C:\Users\user\Desktop\audio\audio\081_episode-11-months-and-seasons-of-the-year\2673052-months-and-seasons-of-the-year_chunk0037_000616440-000618479.wav,تشرين التاني كانون الاول
C:\Users\user\Desktop\audio\audio\081_episode-11-months-and-seasons-of-the-year\2673052-months-and-seasons-of-the-year_chunk0038_000620840-000643756.wav,بالختام بدي قلكن انو بالنسبه الي شهر نيسان هو اجمل شهر للمشواير يعني الضهرات و الرياضه بالطبيعه والبريه مي وخضار ودفي وكل شي بتحتاجوه لتغيرو جو وتنبسطو لهيك شخصيا بنصحكن تجربو هيدا الشهر باجازاتكن الجاي اللي بتنزلو فيا علبنان
C:\Users\user\Desktop\audio\audio\081_episode-11-months-and-seasons-of-the-year\2673052-months-and-seasons-of-the-year_chunk0039_000644840-000653299.wav,وناطره تخبروني بالتعليقات عالحلقه ايه اكتر اشهر بتزورو فيا لبنان وكيف لقيتو الطقس والطبيعه فيا
C:\Users\user\Desktop\audio\audio\082_episode-10-beiteddine\2028096-beiteddine-palace_chunk0000_000000000-000023500.wav,سلامات انا دارين من لبنان اليوم رح نزور منطقه الشوف بجبل لبنان لنتعرف علي احد اهم المزارات السياحيه فيا وهو قصر بيت الدين او اللي كان اسمو من قبل قصر الامير بشير رح بلش بالاول بشويه وصف لمنطقه الشوف واللي هي منطقه جبليه بقلب جبل لبنان
C:\Users\user\Desktop\audio\audio\082_episode-10-beiteddine\2028096-beiteddine-palace_chunk0001_000023516-000039311.wav,بتبعد عن العاصمه بيروت أربعون كيلومتر يعني حوالي ساعه بالسياره خلال مشواركن علي الشوف رح تستمتع و ب منظر اخضر كتير مميز لان الشجر والصنوبر والزيتون بيميز هالطريق منطقه الشوف
C:\Users\user\Desktop\audio\audio\082_episode-10-beiteddine\2028096-beiteddine-palace_chunk0002_000047935-000052060.wav,بعقلين المختاره واكيد بيت الدين اللي فيا قصر بيت الدين
C:\Users\user\Desktop\audio\audio\082_episode-10-beiteddine\2028096-beiteddine-palace_chunk0003_000053700-000074439.wav,وهو احد ابرز ال معالم التاريخيه اللي محافظه علي اصالتا قصر بيت الدين و اختار نقطه بناؤو لانا بترتفع عن البحر ثمانمائة متر يعني الطقس حلو بالصيف و معتدل بالشتا
C:\Users\user\Desktop\audio\audio\082_episode-10-beiteddine\2028096-beiteddine-palace_chunk0004_000074519-000082880.wav,ولان كان سهل يوصلو المي لهالقصر عبر قنوات مي عذبه من ينابيع قريبه اسما ينابيع الصفا
C:\Users\user\Desktop\audio\audio\082_episode-10-beiteddine\2028096-beiteddine-palace_chunk0005_000084339-000109480.wav,وبقي هالقصر مركز حكم للامير بشير الشهابي وبعدين للحكام اللي تعاقبو عليه خلال فتره الحكم الفرنسي علي لبنان لحديت ما اجا الاستقلال سنه ألف و تسعمائة و ثلاثة و أربعون و رحلت ال جيوش الفرنسيه عن لبنان صار هالقصر بعدين المقر الصيفي الرسمي لرئاسه الجمهوريه
C:\Users\user\Desktop\audio\audio\082_episode-10-beiteddine\2028096-beiteddine-palace_chunk0006_000108599-000114873.wav,واول رئيس سكنو كان رئيس الاستقلال الاول الشيخ بشاره الخوري
C:\Users\user\Desktop\audio\audio\082_episode-10-beiteddine\2028096-beiteddine-palace_chunk0007_000116459-000142300.wav,يعني بيطلعو بصيفو ببيت الدين وبشتو ببعبدا اقرب للساحل يعتبر قصر بيت الدين واحد من اهم واشهر المزارات السياحيه بلبنان بسبب بناؤو المميز كاحد اروع نماذج الفن العربي بالقرن التاسع عشر فمن برا بيتميز هالبناء بال حجر اللبناني ومن الداخل كلو زخارف دمشقيه
C:\Users\user\Desktop\audio\audio\082_episode-10-beiteddine\2028096-beiteddine-palace_chunk0008_000141339-000159720.wav,قام ببناؤو مجموعه من اشطر ال مهندسين اللبنانيين واخرين من المهندسين الاوروبيين و فنانين الفسيفساء من دمشق يللي ما بيعرف شو يعني فسيفساء الفسيفساء هي لوحات ملونه صغيره او كبيره
C:\Users\user\Desktop\audio\audio\082_episode-10-beiteddine\2028096-beiteddine-palace_chunk0009_000161575-000183180.wav,من قطع صغيره من الحجاره وبتتركب وبتتلزق لتعمل لوحات مميزه بتشوفوا بال كنايس باوروبا وبتشوفوا ببعض ال بحيرات بالعالم ولانو هالنوع من الفنون صعب كتير وبدو وقت طويل اخد هالقصر عشرات السنين لحتي يخلص بناؤو
C:\Users\user\Desktop\audio\audio\082_episode-10-beiteddine\2028096-beiteddine-palace_chunk0010_000185326-000187771.wav,استوردوه من
C:\Users\user\Desktop\audio\audio\082_episode-10-beiteddine\2028096-beiteddine-palace_chunk0011_000190555-000197584.wav,هالاصر كتير واسعه وكلها نقوش هندسيه حلوه وزخيرف ملونه
C:\Users\user\Desktop\audio\audio\082_episode-10-beiteddine\2028096-beiteddine-palace_chunk0012_000205209-000211419.wav,الدار الخارجيه والدار الوسطي ودار ال حريم يعني الستات
C:\Users\user\Desktop\audio\audio\082_episode-10-beiteddine\2028096-beiteddine-palace_chunk0013_000213499-000234577.wav,بمطرح خاص لوحدن وكنا نسميه بالاضافه لل حمامات والجنينات والمتحف ايه يا جماعه بقلب قصر بيت الدين في متحف تخايلو معي هالمنظر متل قصور الف ليله وليله من خلال
C:\Users\user\Desktop\audio\audio\082_episode-10-beiteddine\2028096-beiteddine-palace_chunk0014_000235139-000262820.wav,بتوصلنا دغري لساحه كبيره طولا مائة و سبعة متار وعرضا خمسة و أربعون متر يعني كتير عريضه منسميا الميدان وبالميدان كانو يمرنو الخيل يعني الاحصنه ويتمرنو العساكر ويعملو حفلات وسهريات تحت ضو القمر بيرجع عنا الطابق الارضي من القصر وهو فعليا اسطبلات الخيل
C:\Users\user\Desktop\audio\audio\082_episode-10-beiteddine\2028096-beiteddine-palace_chunk0015_000262771-000266377.wav,اسطبلات يعني مطرح ما بتاكل و بتنام الاحصنه
C:\Users\user\Desktop\audio\audio\082_episode-10-beiteddine\2028096-beiteddine-palace_chunk0016_000267499-000294380.wav,وهاي الاسطبلات موجوده بكل القصور القديمه بالجبل كونو ما كان في وسائل تنقل الا علي الاحصنه اما الطابق العلوي يعني اللي فوق فكلو غرف وقاعات للضيوف واللي بيميز هالغرف انا كلا بتطل علي نفس المنظر اللي هو الميدان وبقصر بيت الدين في متحف مهم بيحتوي علي عفش و تياب و اسلحه اثريه
C:\Users\user\Desktop\audio\audio\082_episode-10-beiteddine\2028096-beiteddine-palace_chunk0017_000293540-000310380.wav,وكمان في مجموعه من ال فخاريات الفخاريات يعني ادوات مصنوعه من الفخار من عصور قديمه وكمان فيكن تشوفو مجوهرات رائعه الا قصص وحكايات و قيمتا الماديه كتير عاليه
C:\Users\user\Desktop\audio\audio\082_episode-10-beiteddine\2028096-beiteddine-palace_chunk0018_000312674-000327279.wav,بس بعتقد هو تجربه تانيه انكن تشوفوه انا زرت القصر باخر حفله عملتا فيروز ضمن مهرجانات بيت الدين وكانت اول مره بحضرا واول مره بزورو بالعتم قصر بيت
C:\Users\user\Desktop\audio\audio\082_episode-10-beiteddine\2028096-beiteddine-palace_chunk0019_000330359-000331819.wav,حسيتو معلق بال فضا عنجد هاي الكلمه المزبوطه معلق بالفضا
C:\Users\user\Desktop\audio\audio\082_episode-10-beiteddine\2028096-beiteddine-palace_chunk0020_000335230-000363600.wav,الهوا ريحه الورود الاضاءه القمر اللي بيطلع بوجكن من التلال صوت دعساتي علي الحجار كلا اشيا بتنطبع بالذاكره صوروني هون وصوروني هون وابرم و اتفتل بالساحه و انجا لحقت الحفله افتتحت فيروز السهره باغنيتي المفضله اديش كان في ناس ومرق نجمه طايره بالسما فوق المسرح يمكن تقولو عم امزح بس عنجد هيك صار
C:\Users\user\Desktop\audio\audio\082_episode-10-beiteddine\2028096-beiteddine-palace_chunk0021_000362739-000374480.wav,والناس صارت تحمل قداحات وتضوي وتغني شو حلو هالمكان واديش بيستاهل هالقصر يضل فيه فرح فرح كل الوقت هالقصر
C:\Users\user\Desktop\audio\audio\082_episode-10-beiteddine\2028096-beiteddine-palace_chunk0022_000376380-000405188.wav,يقال انو استغرق ثمانون الف يوم بناء واكتر الاقسام اللي اخدو وقت للبناء هني الحمامات اللي يعتبرو من اجمل تحف العالم العربي فبحسب التقاليد الرومانيه الحمام بيتضمن تلات قاعات في قاعه فاتره يعني دافيه خاصه بالتدليك واخر شي القاعه الساخنه اللي بيتحممو فيا
C:\Users\user\Desktop\audio\audio\082_episode-10-beiteddine\2028096-beiteddine-palace_chunk0023_000405119-000432253.wav,يعني الحمامات لوحدن قد شقه بوقتنا هيدا ومتل ما قلتلكن من قبل كل هالغرف بتطل عالساحه من خلال بلاكين منسمين المندلون وهني بيتميزو بطابع الهندسه اللبنانيه ومش بس المندلون هو فريد من نوعو كمان في احدي الغرف اللي مهدايه علي عامود واحد بس منسميا غرفه العامود
