path,text
314/314_20021016_133048_000.wav,والله مش مبين بس مبين عليه ذكر
314/314_20021016_133048_001.wav,إسمه سيف عاموس
314/314_20021016_133048_002.wav,عمره واحد وعشرين سنة
314/314_20021016_133048_003.wav,شفته مبارح بالليل
314/314_20021016_133048_004.wav,شفته تحت البناية
314/314_20021016_133048_005.wav,من اليوم الصبح
314/314_20021016_133048_006.wav,هو مصعلك قول ضعيف وزنه شيء خمسة وأربعين كيلو
314/314_20021016_133048_007.wav,لون شعره أسود مجعد
314/314_20021016_133048_008.wav,لون   عينيه عسليات
314/314_20021016_133048_009.wav,أسمر
314/314_20021016_133048_010.wav,عنده شطب بوجهه
314/314_20021016_133048_011.wav,  مسلم
314/314_20021016_133048_012.wav,عندي له ثلاث صور
314/314_20021016_133048_013.wav,طوله شيء مئة وخمسة وسبعين سنتي
314/314_20021016_133048_014.wav,صحافي
314/314_20021016_133048_015.wav,بيعمل بالأوتلوك 
314/314_20021016_133048_016.wav,بعيش بدورمز 
314/314_20021016_133048_017.wav,ما بيقربنيش
314/314_20021016_133048_018.wav,كان حزين وبيشلخ بشعره 
314/314_20021016_133048_019.wav,كان لابس فستان
314/314_20021016_133242_000.wav,إسمي مصطفى خالدي
314/314_20021016_133242_001.wav,عمري ثمانية وخمسين سنة
314/314_20021016_133242_002.wav,متزوج
314/314_20021016_133242_003.wav,عندي خمس أولاد
314/314_20021016_133242_004.wav,بحس بتعب
314/314_20021016_133242_005.wav,بس أجي أنام بحس بضيقة نفس بس أروح عالشغل بتعب
314/314_20021016_133242_006.wav,بحس حالي بدي أتشردق بالليل
314/314_20021016_133242_007.wav,بس أتعب بحس بضغط على صدري
314/314_20021016_133242_008.wav,حد قلبي هيك على صدري
314/314_20021016_133242_009.wav,بحس أنه إجريي من تحت عم بيتورموا 
314/314_20021016_133242_010.wav,بعد لحد إسا ما غميت 
314/314_20021016_133242_012.wav,ما فش حدا ما من أهلي مرض بالقلب
314/314_20021016_133242_013.wav,بحط تحت رأسي ثلاث مخدات
314/314_20021016_133242_014.wav,  بعدهم ثلاثة
314/314_20021016_133242_015.wav,عادةً بدوخ بس أحس حالي بدي   أفيق
314/314_20021016_133242_016.wav,لحد إسا آ بس خلصت آخر حبة أخذتها هذيك اليوم 
314/314_20021016_133546_000.wav,إسمي جميل خليل حطي مصطفى
314/314_20021016_133546_001.wav,  إذا مبارح شتت يعني إحنا بالصيف
314/314_20021016_133546_002.wav,نحن اليوم بالليل
314/314_20021016_133546_003.wav,إحنا بسنة   التشجير 
314/314_20021016_133546_004.wav,إحنا اليوم الجمعة
314/314_20021016_133546_005.wav,بسة بسة فيديو
314/314_20021016_133546_006.wav,  خمسة من مئة سبعطعشر
314/314_20021016_133546_007.wav,خمسة وأربعين ثلاثطعشر
314/314_20021016_133546_008.wav,ماع
314/314_20021016_133546_009.wav,عندي أولاد أخوي
314/314_20021016_133546_010.wav,أبوي توفى وأمي بعدها عايشة
314/314_20021016_133546_011.wav,أبوي شو إسمه أية سنة بدك تعرفي
314/314_20021016_133804_000.wav,والله عندي وجع رأس بخوف  
314/314_20021016_133804_003.wav,لها فترة لها ثلاثة أيام
314/314_20021016_133804_004.wav,عادةً بحسش بوجع رأس أبي قليل
314/314_20021016_133804_005.wav,عم تطلع حرارتي بالليل ورقبتي بتصير توجعني كثير 
314/314_20021016_133804_006.wav,بالليل بس أجي أنام بحس بتنميلة بأصابع إيديي وبإجريي 
314/314_20021016_133804_007.wav,بس يصير رأسي يوجعني بحس بغباش بعيوني 
314/314_20021016_133804_008.wav,هو الصداع قوي قوي
314/314_20021016_133944_000.wav,    متضايق
314/314_20021016_133944_001.wav,حاسس كل جسمي بيوجعني 
314/314_20021016_133944_002.wav,حزين وحاسس حالي بدي إنتحر
314/314_20021016_133944_003.wav,بس طلقت مرأتي
314/314_20021016_133944_004.wav,محتاج لحنان
314/314_20021016_133944_005.wav,مش عم باكل والله
314/314_20021016_133944_006.wav,أبداً ما عم باكل قليل
314/314_20021016_133944_007.wav,نزل وزني كثير
314/314_20021016_133944_008.wav,عم بظلني قلقان ليل نهار
314/314_20021016_133944_009.wav,كل جسمي بيتعبني
314/314_20021016_133944_010.wav,عم بدخن ثلاث علب باليوم وعم بشرب ركوتين قهوة
314/314_20021016_134102_000.wav,حاسس بتحسس عالبنادول
314/314_20021016_134102_001.wav,الأكل ما فيوش لحمة
314/314_20021016_134102_002.wav,عم باخذ كل أصناف الأدوية
314/314_20021016_134102_003.wav,باخذ الدواء بإنتظام
314/314_20021016_134102_004.wav,عادةً بحس بوجع رأس
314/314_20021016_134102_006.wav,أنه أنا وصغير
314/314_20021016_134102_007.wav,كثير  
314/314_20021016_134102_008.wav,بدخل لي شيء باكيتين
314/314_20021016_134102_009.wav,أنه أنا عمري تسعطعشر سنة
314/314_20021016_134102_010.wav,بالعكس عم بيزيد أني أدخن
314/314_20021016_134102_011.wav,سبيرتو
314/314_20021016_134102_012.wav,كل يوم
314/314_20021016_134102_013.wav,من ساعتين
314/314_20021016_134102_014.wav,أبيض فاتح
314/314_20021016_134102_015.wav,أربع خمس مرات باليوم
314/314_20021016_134102_016.wav,آ بي نيجاتيف
314/314_20021016_134102_017.wav,ما حداش مات من السرطان ولا من القلب 
314/314_20021016_134102_018.wav,لا ما   ما إنصبتش بالتيفوئيد أبداً 
314/314_20021016_134102_019.wav,حصبت آ 
314/314_20021016_134102_020.wav,لا ما جدرت  
314/314_20021016_134102_021.wav,لحد اليوم لا
314/314_20021016_134102_022.wav,جدي الكبير مرض بالسكري
314/314_20021016_134102_023.wav,آخر مرّة من أسبوعين 
314/314_20021016_134102_024.wav,صيدلية أبو_جمول حد الكولا 
314/314_20021016_134102_025.wav,يعني بالأسبوع مرّة 
314/314_20021016_134102_026.wav,  أولادي الإثنين
314/314_20021016_134102_027.wav,قليل
314/314_20021016_134102_028.wav,لا
314/314_20021016_134102_029.wav,مرتين
314/314_20021016_134102_030.wav,من سبع ساعات  
314/314_20021016_134102_031.wav,نصف نصف
314/314_20021016_134102_032.wav,بس يأذوني بأذيهم 
314/314_20021016_134102_033.wav,ما بستعملش المخدرات
314/314_20021016_134102_034.wav,بشرب آ
314/314_20021016_134102_035.wav,بحط سماعة بذيني
314/314_20021016_134102_036.wav,من ساعة وربع
314/314_20021016_134102_037.wav,آ  
314/314_20021016_134102_038.wav,لحد هلق لا
314/314_20021016_134102_039.wav,أبداً
314/314_20021016_134102_040.wav,ما في دوخة لا
314/314_20021016_134102_041.wav,ما فش تشوش
314/314_20021016_134512_000.wav,إسمها كلير  
314/314_20021016_134512_001.wav,ما هي أنثى
314/314_20021016_134512_002.wav,عمرها شيء سبعة وسبعين سنة
314/314_20021016_134512_003.wav,آ عندها أخوها بأميركا
314/314_20021016_134512_004.wav,هي جارتي من بعيد
314/314_20021016_134512_005.wav,ما كانتش بتشتغل
314/314_20021016_134512_006.wav,عاشت طول عمرها بالأردن
314/314_20021016_134512_007.wav,  إرتفع معها الضغط  
314/314_20021016_134512_008.wav,توفت السنة الماضية
314/314_20021016_134512_009.wav,دفنوها بالخشخاش يلي حد بيتنا 
314/314_20021016_134512_010.wav,بس ماتت شافها الدكتور
314/314_20021016_134512_011.wav,قال يلي قلت لك إياه الضغط عالي
314/314_20021016_134512_012.wav,كانت لحالها بالبيت
314/314_20021016_134644_000.wav,إسمه أبو_جون 
314/314_20021016_134644_001.wav,كان ذكر  
314/314_20021016_134644_002.wav,كان فايت بالسبعين
314/314_20021016_134644_003.wav,عنده أولاده ومرأته
314/314_20021016_134644_004.wav,ما بيقربني لا
314/314_20021016_134644_005.wav,كان دكتور
314/314_20021016_134644_006.wav,عاش طول حياته بأميركا
314/314_20021016_134644_007.wav,سكتة قلبية
314/314_20021016_134644_008.wav,  توفى من خمسة أيام
314/314_20021016_134644_009.wav,بعدهم ما دفنوه
314/314_20021016_134644_010.wav,شافه الدكتور آ
314/314_20021016_134644_011.wav,كانت سكتة قلبية
314/314_20021016_134644_012.wav,توفى بالمستشفى
315/315_20020927_175035_000.wav,إسم عائلتي حداد
315/315_20020927_175035_001.wav,عبد_الصبور إسم بيي
315/315_20020927_175035_002.wav,إسمي الأول عبد_الله
315/315_20020927_175035_003.wav,إسمها كان منال نوارة
315/315_20020927_175035_004.wav,خلقان بألف وتسع مئة وطنعشر
315/315_20020927_175035_005.wav,  خلقت ببيت لحم
315/315_20020927_175035_006.wav,هلق عمري تسعين سنة
315/315_20020927_175035_007.wav,طولي مئة وستين سنتي
315/315_20020927_175035_008.wav,وزني سبعة وسبعين كيلو
315/315_20020927_175035_009.wav,  جاية من فلسطين
315/315_20020927_175035_010.wav,هلق عايش ببيروت
315/315_20020927_175035_011.wav,قاعد بوسط مار_إلياس
315/315_20020927_175035_012.wav,صار لي هون من الألف وتسع مئة وثمانية وأربعين
315/315_20020927_175035_013.wav,بيتي على   الخط عمار_الياس عشارع مار_إلياس
315/315_20020927_175035_014.wav,  ما إني معلم ما رايح عالمدرسة
315/315_20020927_175035_015.wav,  مسلم حالياً
315/315_20020927_175035_016.wav,  حالياً عاطل عن العمل
315/315_20020927_175035_018.wav,مزوج
315/315_20020927_175035_019.wav,طنعشر ولد  
315/315_20020927_175035_020.wav,عايش مع خمسطعشر شخص  
315/315_20020927_175035_021.wav,ثمان إخوة أربع شباب وأربع بنات
315/315_20020927_180253_000.wav,من بيت سماحة
315/315_20020927_180253_001.wav,إسم بيي سامي
315/315_20020927_180253_002.wav,إسمي الأول باسم
315/315_20020927_180253_003.wav,أمي كان إسمها سلوى سماحة
315/315_20020927_180253_004.wav,خلقان بخمسة أربعة ألف وتسع مئة وسبعين
315/315_20020927_180253_005.wav,خلقت بنابلس
315/315_20020927_180253_006.wav,  عمري هلق إثنين وثلاثين سنة
315/315_20020927_180253_007.wav,طولي مئة وخمسة وسبعين سنتي
315/315_20020927_180253_008.wav,وزني ستين كيلو
315/315_20020927_180253_009.wav,  فلسطيني
315/315_20020927_180253_010.wav,عايش بإربد
315/315_20020927_180253_011.wav,عايش بداون تاون إربد 
315/315_20020927_180253_012.wav,صار لي من ألف وتسع مئة وسبعين
315/315_20020927_180253_013.wav,ساكن حد الثانوية
315/315_20020927_180253_014.wav,مخلص مدرسة
315/315_20020927_180253_015.wav,مسلم
315/315_20020927_180253_016.wav,بشتغل   بالعمار برمثا
315/315_20020927_180253_017.wav,بقبض ستين دينار بالشهر
315/315_20020927_180253_018.wav,مزوج
315/315_20020927_180253_019.wav,عندي أربع أولاد ثلاث شباب وبنت
315/315_20020927_180253_020.wav,عايش مع عشر أشخاص بالبيت
315/315_20020927_180253_021.wav,عندي ثلاث إخوة شابين وبنت عايشين بإربد   لحالهم  
315/315_20020927_180925_000.wav,أنا من بيت مقدسي
315/315_20020927_180925_001.wav,الوالد إسمه جمال
315/315_20020927_180925_002.wav,إسمي فادي
315/315_20020927_180925_003.wav,إسم أمي ليلى أمين حلاق قبل ما تتزوج
315/315_20020927_180925_004.wav,خلقان بأيار ستة ألف وتسع مئة وستة وستين
315/315_20020927_180925_005.wav,  خلقت ببيروت
315/315_20020927_180925_006.wav,هلق عمري ست وثلاثين سنة
315/315_20020927_180925_007.wav,طولي مئة وخمسة وسبعين سنتي
315/315_20020927_180925_008.wav,وزني خمسة وسبعين كيلو
315/315_20020927_180925_009.wav,  لبنان أنا لبناني
315/315_20020927_180925_010.wav,  عايش هلق ببيروت
315/315_20020927_180925_011.wav,عايش بكورنيش_المزرعة
315/315_20020927_180925_012.wav,وصلت   بالألف وتسع مئة وثمانين
315/315_20020927_180925_013.wav,ساكن   بوجه مكتبة الفرح بناية الطرابلسي الطابق الثالث
315/315_20020927_180925_014.wav,  مخلص جامعة بشهادة طب
315/315_20020927_180925_015.wav,  روم مسيحي
315/315_20020927_180925_016.wav,حكيم نسائي حالياً عم بشتغل
315/315_20020927_180925_017.wav,يا حسرة مليون ليرة بالشهر
315/315_20020927_180925_018.wav,والله أعزب
315/315_20020927_180925_020.wav,عايش مع أربعة بالبيت أخواتي الإثنين مزوجين فعايش أنا وخيي وأهلاتي 
315/315_20020927_180925_021.wav,عندي أختين وخي
315/315_20020927_181504_000.wav,إسم عائلتي مفتي
315/315_20020927_181504_001.wav,الوالد إسمه محمد
315/315_20020927_181504_002.wav,إسمي فهد
315/315_20020927_181504_003.wav,إسم الوالدة ربيعة مفتي
315/315_20020927_181504_004.wav,خلقان بخمسة آب ألف وتسع مئة وثمانين
315/315_20020927_181504_005.wav,خلقت بدمشق  
315/315_20020927_181504_006.wav,هلق عمري إثنين وعشرين سنة
315/315_20020927_181504_007.wav,طولي مئة وخمسة وستين سنتي  
315/315_20020927_181504_008.wav,بوزن خمسة وستين كيلو
315/315_20020927_181504_009.wav,بحمل الجنسية السورية
315/315_20020927_181504_010.wav,عايش بدمشق
315/315_20020927_181504_011.wav,  عايش بخان_دنون
315/315_20020927_181504_012.wav,أجيت بالألف وتسع مئة وثمانين
315/315_20020927_181504_013.wav,والله ساكن بشارع تشرين
315/315_20020927_181504_014.wav,  معي بي_إس بالتاريخ
315/315_20020927_181504_015.wav,  أنا مسلم
315/315_20020927_181504_016.wav,  والله عم بعلم تاريخ بدمشق
315/315_20020927_181504_017.wav,بقبض ثلاث آلاف ليرة بالشهر
315/315_20020927_181504_018.wav,  حالياً أعزب  
315/315_20020927_181504_020.wav,عايش مع ثلاث أشخاص بالبيت أهلي وخيي
315/315_20020927_181504_021.wav,عندي خي وأخت
315/315_20020927_182014_000.wav,الشخص   بنت
315/315_20020927_182014_001.wav,إسمها سلينا مبسوط 
315/315_20020927_182014_002.wav,عمرها هلق واحد وعشرين سنة مفروض
315/315_20020927_182014_003.wav,آخر مرّة شفتها من ثلاث جماع 
315/315_20020927_182014_004.wav,  شفتها بباب المونو كنا سهرانين مع جروب أصحابنا وسهرانين معها يعني 
315/315_20020927_182014_005.wav,أنا بعرف بعتقد صار لها جمعتين ما حدا سمع عنها
315/315_20020927_182014_006.wav,بقدر حوالي الستين كيلو
315/315_20020927_182014_007.wav,شعرها أسود
315/315_20020927_182014_008.wav,عيونها أخضر زيتي
315/315_20020927_182014_009.wav,بشرتها بيضاء
315/315_20020927_182014_010.wav,عندها غميزات وبتحط عوينات
315/315_20020927_182014_011.wav,  مسيحية
315/315_20020927_182014_012.wav,  آ معي صورة لها
315/315_20020927_182014_013.wav,بقدر بين الأربعة وستين والسبعة وستين
315/315_20020927_182014_014.wav,حالياً عم تفتش على شغل مخلصة جامعة
315/315_20020927_182014_016.wav,ساكنة بالأشرفية
315/315_20020927_182014_017.wav,والله بتكون صاحبتي
315/315_20020927_182014_018.wav,بعتقد كانت شوي مضايقة لأنه ما عم تلاقي شغل ومخلصة جامعة وما عم تعمل شيء حالياً بس أنه ما شيء كان بيوحي أنه تهرب أو شيء يعني لا 
315/315_20020927_182014_019.wav,كانت لابسة توب أحمر بروتيل مع جينز كحلي وصندال وحاطة   عقد أحمر
315/315_20020927_182418_000.wav,  لا مضيعين شاب
315/315_20020927_182418_001.wav,عمر الحلو
315/315_20020927_182418_002.wav,عمره هلق إثنين وعشرين سنة
315/315_20020927_182418_003.wav,شفته إذا ما إني غلطان من شيء شهر
315/315_20020927_182418_004.wav,آخر مرّة شفته كنا عم نلعب باسكتبول بالآي_يو_بي 
315/315_20020927_182418_005.wav,بعتقد صار لنا ثلاث جماع ما سامعين عنه
315/315_20020927_182418_006.wav,بقدر بالثلاثة وثمانين كيلو
315/315_20020927_182418_007.wav,  شعره أسود بس هو بيحلق قرعة
315/315_20020927_182418_008.wav,إذا ما إني غلطان بني على أخضر
315/315_20020927_182418_009.wav,  الشاب أسمراني
315/315_20020927_182418_010.wav,  عنده     شطبة عدماغه عجبينه يعني وعوينات وبس 
315/315_20020927_182418_011.wav,  مسيحي روم
315/315_20020927_182418_012.wav,  آ عندي صور له
315/315_20020927_182418_013.wav,طوله متر وتسعة وثمانين
315/315_20020927_182418_014.wav,هو هلق   مدير أوتيل مانيجر بالفينيسيا 
315/315_20020927_182418_015.wav,بيشتغل   بعين_المريسة بأوتيل الفينيسيا 
315/315_20020927_182418_016.wav,عايش على كورنيش_المزرعة حد الكولا
315/315_20020927_182418_017.wav,  صحبة أنا وإياه من نحن وصغار 
315/315_20020927_182418_018.wav,كان   مبسوط بالعكس يعني ما إستغربت أنا أنه يكونوا مضيعينه لأنه كان مرتاح ومبسوط بشغله وحالياً يعني ماشي حاله كان كثير منيح 
315/315_20020927_182730_000.wav,إسمي أحمد سلامة
315/315_20020927_182730_001.wav,عمري هلق خمسة وخمسين سنة
315/315_20020927_182730_002.wav,بشتغل بمعمل فولاذ صار لي ثلاثين سنة 
315/315_20020927_182730_003.wav,  ما عم باخذ ولا دواء حالياً
315/315_20020927_182730_004.wav,  آ بتوجع
315/315_20020927_182730_005.wav,  بوجع بذينتي أو بذينيي الإثنين يعني
315/315_20020927_182730_007.wav,صار لي ثلاثة أشهر تقريباً بحس فيه 
315/315_20020927_182730_008.wav,  هلق ما دائماً بس أكثر شيء بشعر وقت يكون في ضجيج حدي خاصةً بالمعمل مثلاً
315/315_20020927_182730_009.wav,آ عادةً   بحس صوتهم كثير واطي ومرات بحسهم عم يوشوشوا يعني ما بفهم عليهم
315/315_20020927_182730_010.wav,  آ كل العالم تقريباً مثلاً   بالبيت عندي أخواتي مرأتي أولادي بس يحكوا ما بسمعهم منيح أبداً 
315/315_20020927_182730_011.wav,يعني   في وجع بذيني وما ما بسمع منيح بحس العالم عم تم تم ومرات الكلمات   بفهمهم غلط   كثير بتضايق يعني
315/315_20020927_182730_012.wav,  آ بيي فقد سمعه   عالثلاثة وأربعين سنة يعني أنا خيفان يصير معي نفس الشيء يكون وراثية القصة 
315/315_20020927_182730_013.wav,آ لا أبداً غير   الذينة صحتي كثير منيحة
315/315_20020927_183211_000.wav,إسمي سامي سبانخ
315/315_20020927_183211_001.wav,عمري أربعطعشر سنة
315/315_20020927_183211_002.wav,بالمدرسة صارت معي
315/315_20020927_183211_003.wav,على الساعة ثلاثة
315/315_20020927_183211_004.wav,كنا عم نلعب أنا والشباب وراكض وراء الطابة دعست عليها بالغلط وزحطت ولويت كاحلي 
315/315_20020927_183211_005.wav,  آ كثير موجوع
315/315_20020927_183211_006.wav,  عالكاحل أكثر شيء 
315/315_20020927_183211_007.wav,  آ أبداً يعني بصعوبة كثير وبتضايق كثير إذا بحركها
315/315_20020927_183211_008.wav,  آ  
315/315_20020927_183211_009.wav,  لا بشعر بوخز قوي
315/315_20020927_183211_010.wav,  فيني بس كثير بتضايق
315/315_20020927_183211_011.wav,بعتقد سمعت طقة عظمة كأنه
315/315_20020927_183211_012.wav,  لا
315/315_20020927_183211_013.wav,كمان لا
315/315_20020927_183211_014.wav,على الفرصة الساعة طنعشر أكلنا منقوشة
315/315_20020927_183733_000.wav,إسمي محمد زاهي
315/315_20020927_183733_001.wav,عمري خمسة وأربعين سنة
315/315_20020927_183733_002.wav,وزني مئة وخمسين كيلو
315/315_20020927_183733_003.wav,طولي متر وثلاث وسبعين
315/315_20020927_183733_004.wav,  بحس بتعب كثير عام هيك دائماً تعبان وما قادر أتحرك وما لي خلق أعمل شيء
315/315_20020927_183733_005.wav,صار لي شيء شهرين تقريباً
315/315_20020927_183733_006.wav,  آ ومن وقت لوقت بحس بدي أستفرغ كمان
315/315_20020927_183733_007.wav,عطول ببقى عطشان
315/315_20020927_183733_008.wav,ما بعرف يعني بدنا نقول بين القنينتين ثلاث قناني ماي
315/315_20020927_183733_009.wav,  كمان كل الوقت تقريباً
315/315_20020927_183733_010.wav,بعتقد عم باكل شيء خمس وقعات بالنهار
315/315_20020927_183733_011.wav,  فروج
315/315_20020927_183733_012.wav,هلق لا بس عادةً آ
315/315_20020927_183733_013.wav,تشوش لا بس آ بحس حالي دائخ كل الوقت
315/315_20020927_183733_014.wav,  آ
315/315_20020927_183733_015.wav,  آ أمي وبيي معهم سكري
315/315_20020927_183733_016.wav,لا بعد لهلق ما حدا قال لي أنه معي سكري
315/315_20020927_184050_000.wav,إسمي سعيد مساعدة
315/315_20020927_184050_001.wav,عمري خمسين سنة
315/315_20020927_184050_002.wav,  آ في وجع
315/315_20020927_184050_003.wav,الوجع   المصارين أكثر شيء كثير
315/315_20020927_184050_004.wav,صار لي من مبارح تقريباً
315/315_20020927_184050_005.wav,بعتقد فيك تقولي سبعة يمكن
315/315_20020927_184050_006.wav,صار لي من مبارح كل الوقت تقريباً بيروح فترات خفيفة كثير يعني
315/315_20020927_184050_007.wav,  آ صار يطلع لي حرارة وبس أحسها كثير قوية بيجيني تشات برد
315/315_20020927_184050_008.wav,  أخذتها آ طلعت مرّة تسعة وثلاثين مرّة ثمانية وثلاثين ونصف بها الحدود يعني 
315/315_20020927_184050_009.wav,صار لي أربع أيام بعتقد   بحس بحرارة
315/315_20020927_184050_010.wav,  إمساك صار معي بس إسهال لا ما
315/315_20020927_184418_000.wav,عندي حساسية على الكورتيزون بس أخذ إبر كورتيزون بيصير معي طرقت قلب
315/315_20020927_184418_001.wav,ما عندي أي مشكلة باكل كل شيء
315/315_20020927_184418_002.wav,هلق ما باخذ أدوية يعني
315/315_20020927_184418_004.wav,آ عندي وجع
315/315_20020927_184418_005.wav,عندي وجع بقصبات إجريي بيصير معي على الرياضة الكثيرة يعني 
315/315_20020927_184418_006.wav,بعتقد صار لي أربع سنين عندي إياه
315/315_20020927_184418_007.wav,  آ هلق عم خفف كثير يعني بس
315/315_20020927_184418_008.wav,بدخن أقل من باكيت بدخن بالعشرة للخمسطعشر سيجارة تقريباً بالنهار 
315/315_20020927_184418_009.wav,صار لي سنتين بدخن
315/315_20020927_184418_010.wav,  كذا مرّة حاولت وقف يعني 
315/315_20020927_184418_011.wav,بشرب يعني   كل ما ما عندي مشكلة يعني بشرب فودكا ويسكي نبيذ بيرة ما ما ما بوقف على شيء يعني
315/315_20020927_184418_012.wav,  بعتقد   بشرب   بالجمعة حوالي الثلاث أربع كاسات إذا ما كنت سهران إذا سهران ممكن يكون أكثر يعني
315/315_20020927_184418_013.wav,من ساعتين
315/315_20020927_184418_014.wav,أصفر فاتح عادي يعني ما
315/315_20020927_184418_015.wav,شيء أربع مرات تقريباً
315/315_20020927_184418_016.wav,دمي آ بوزيتيف
315/315_20020927_184418_017.wav,  ستي توفت مش بس مرض القلب يعني صار معها كذا نوع مرض إشتراكات وهيك بس غير هيك لا ما عندي قرابة معهم هيك أمراض
315/315_20020927_184418_018.wav,  لا ولا مرّة 
315/315_20020927_184418_019.wav,  لا
315/315_20020927_184418_020.wav,  كمان لا  
315/315_20020927_184418_021.wav,  لا ما عندي مرض السل
315/315_20020927_184418_022.wav,  بيي معه شبه سكري يعني مش سكري مضبوط يعني بس قرابة له
315/315_20020927_184418_023.wav,آخر مرّة كنت عند حكيم من شهر   
315/315_20020927_184418_024.wav,آ كذا واحد بعتقد صيدلية مازن أكثر شيء
315/315_20020927_184418_025.wav,بالقليلة أربع أيام بالجمعة
315/315_20020927_184418_026.wav,لا الحمد لله ما حدا عنده مشاكل نفسية
315/315_20020927_184418_027.wav,  آ بلعب   باسكتبول كثير بلعب     مرات   فوتبول وبمارس كمان البدي بيلدينج 
315/315_20020927_184418_028.wav,لا أبداً جسمي عنده مناعة قوية  
315/315_20020927_184418_029.wav,بحدود الأربع مرات تقريباً
315/315_20020927_184418_030.wav,من نصف ساعة أكلت كريب  
315/315_20020927_184418_031.wav,حسب الجو هلق ما كثير
315/315_20020927_184418_032.wav,لا مسالم بمعظم الأحيان يعني
315/315_20020927_184418_033.wav,  غير الدخان لا ما باخذ شيء
315/315_20020927_184418_034.wav,  آ بشرب قهوة نسكافيه كابتشينو كل   العائلة يعني
315/315_20020927_184418_035.wav,لا الحمد لله
315/315_20020927_184418_036.wav,من خمس دقائق
315/315_20020927_184418_037.wav,  لا أبداً  
315/315_20020927_184418_040.wav,لا ما أبداً
315/315_20020927_184418_041.wav,لا ذهني صافي ماشي حاله
315/315_20020927_185210_000.wav,جوانة ملاح 
315/315_20020927_185210_001.wav,  لا بنت صبية
315/315_20020927_185210_002.wav,عمرها كان بعتقد   خمسة وعشرين
315/315_20020927_185210_003.wav,  لا ما بعتقد  
315/315_20020927_185210_004.wav,  لا كمان ما بتقربني
315/315_20020927_185210_005.wav,كانت مطربة  
315/315_20020927_185210_006.wav,عاشت بلبنان معظم الوقت
315/315_20020927_185210_007.wav,  أوفردوز مخدرات
315/315_20020927_185210_008.wav,من ثلاث جماع
315/315_20020927_185210_009.wav,  آ إندفنت
315/315_20020927_185210_010.wav,  آ فحصها الطبيب بعد ما ماتت
315/315_20020927_185210_011.wav,قال أنه كان في أوفر دوز مخدرات كان في كمية   كوكايين كثير بدمها 
315/315_20020927_185210_012.wav,بعتقد   كانت لحالها
315/315_20020927_185457_000.wav,الأمير أمين إرسلان 
315/315_20020927_185457_001.wav,لا   شاب كان
315/315_20020927_185457_002.wav,عشرين سنة  
315/315_20020927_185457_003.wav,  لا ما صغير  
315/315_20020927_185457_004.wav,  لا ما بيقربني
315/315_20020927_185457_005.wav,كان   تلميذ جامعة إذا ما إني غلطان  
315/315_20020927_185457_006.wav,عاش   ببيروت بلبنان
315/315_20020927_185457_007.wav,توفى بحادث سيارة  
315/315_20020927_185457_008.wav,صار له حوالي الشهر  
315/315_20020927_185457_009.wav,يعني ما تبقى منه دفنوه  
315/315_20020927_185457_010.wav,    شافوه بعد بعد ما توفى
315/315_20020927_185457_011.wav,  سبب الأساسي تاع الموت هو الإحتراق تاع السيارة يعني ولعت السيارة فيه وتوفى 
315/315_20020927_185457_012.wav,  آ كان معه صاحبه كمان بالسيارة توفى نتيجة الحادث
315/315_20021015_173526_000.wav,هنداوي
315/315_20021015_173526_001.wav,  إسم والدي نبيل
315/315_20021015_173526_002.wav,إسمي إياد  
315/315_20021015_173526_003.wav,قبل ما تتزوج أمي كان إسمها حنان هنداوي
315/315_20021015_173526_004.wav,خلقان بخمسة ماي ألف وتسع مئة وخمسين
315/315_20021015_173526_005.wav,خلقت بحيفا
315/315_20021015_173526_006.wav,عمري هلق إثنين وخمسين سنة
315/315_20021015_173526_007.wav,طولي مئة وسبعة وثمانين سنتي
315/315_20021015_173526_008.wav,وزني سبعة وثمانين كيلو
315/315_20021015_173526_009.wav,أنا فلسطيني
315/315_20021015_173526_010.wav,عايش هلق بمخيم البقاع
315/315_20021015_173526_012.wav,  صار لي هون من سنة السبعة وستين
315/315_20021015_173526_013.wav,أنا بيتي بشارع حسين
315/315_20021015_173526_014.wav,  معي شهادة   سنتين جامعة
315/315_20021015_173526_015.wav,  أنا مسلم
315/315_20021015_173526_016.wav,بشتغل كهربجي بالبقاع
315/315_20021015_173526_017.wav,بقبض تسعين دينار بالشهر  
315/315_20021015_173526_018.wav,أنا مزوج  
315/315_20021015_173526_019.wav,عندي أربع أولاد  
315/315_20021015_173526_020.wav,  عايش مع أربع أشخاص مرأتي وإبنيني الكبار بناتي   مزوجين 
315/315_20021015_173526_021.wav,عندي ثمان إخوة وأخوات   خمس شباب وثلاث بنات
315/315_20021015_174242_000.wav,إسم عائلتي حريري  
315/315_20021015_174242_001.wav,إسم والدي نافع
315/315_20021015_174242_002.wav,إسمي خالد
315/315_20021015_174242_003.wav,إسم أمي قبل ما تتزوج ناديا نابلسي
315/315_20021015_174242_004.wav,خلقان بأكتوبر خمسطعشر ألف وتسع مئة وستين
315/315_20021015_174242_005.wav,خلقت بحماة
315/315_20021015_174242_006.wav,عمري هلق إثنين وأربعين سنة
315/315_20021015_174242_007.wav,طولي مئة وسبعين سنتيمتر  
315/315_20021015_174242_008.wav,وزني ثمانين كيلو  
315/315_20021015_174242_009.wav,بحمل الجنسية الفلسطينية  
315/315_20021015_174242_010.wav,عايش هلق بحمص  
